,ISBN,User-ID,Book-Title,Book-Author,Publisher,Book-Rating,Image-URL-M
4481,1887368566,138441.0,Right to Life: And 2 Stories,Jack Ketchum,Gauntlet Press,0.0,http://images.amazon.com/images/P/1887368566.01.MZZZZZZZ.jpg
4482,0140430547,9644.0,A Tale of Two Cities (Penguin English Library),Charles Dickens,Penguin Books,0.0,http://images.amazon.com/images/P/0140430547.01.MZZZZZZZ.jpg
4483,2290315435,106954.0,Tout m'Ã?Â©nerve,Pascal Pellerin,J'ai lu,0.0,http://images.amazon.com/images/P/2290315435.01.MZZZZZZZ.jpg
4484,0393308804,60244.0,Wide Sargasso Sea (Norton Paperback Fiction),Jean Rhys,W. W. Norton &amp; Company,0.0,http://images.amazon.com/images/P/0393308804.01.MZZZZZZZ.jpg
4485,0553100335,30471.0,Vertical Run,Joseph R. Garber,Bantam Books,0.0,http://images.amazon.com/images/P/0553100335.01.MZZZZZZZ.jpg
4486,0751503894,24539.0,The Physician,Noah Gordon,Warner Futura,0.0,http://images.amazon.com/images/P/0751503894.01.MZZZZZZZ.jpg
4487,0030617332,79441.0,"You Give Great Meeting, Sid (A Doonesbury book / by G.B. Trudeau)",G. B. Trudeau,Henry Holt &amp; Co,8.0,http://images.amazon.com/images/P/0030617332.01.MZZZZZZZ.jpg
4488,0515133302,69697.0,Hemlock Bay,Catherine Coulter,Jove Books,0.0,http://images.amazon.com/images/P/0515133302.01.MZZZZZZZ.jpg
4489,0446610178,123981.0,The Sky Is Falling,Sidney Sheldon,Warner Books,0.0,http://images.amazon.com/images/P/0446610178.01.MZZZZZZZ.jpg
4490,002086910X,219683.0,OUT OF THE SILENT PLANET,C.S. Lewis,Scribner,5.0,http://images.amazon.com/images/P/002086910X.01.MZZZZZZZ.jpg
4491,0553295780,83287.0,Fugitive Nights,Joseph Wambaugh,Bantam Books,0.0,http://images.amazon.com/images/P/0553295780.01.MZZZZZZZ.jpg
4492,0415026814,242409.0,As You Like It,William Shakespeare,John Wiley &amp; Sons (Sd),3.0,http://images.amazon.com/images/P/0415026814.01.MZZZZZZZ.jpg
4493,0349113920,57612.0,Whatever Love Means,David Baddiel,Abacus,0.0,http://images.amazon.com/images/P/0349113920.01.MZZZZZZZ.jpg
4494,0804119902,74106.0,Prairie Moon,Maggie Osborne,Ivy Books,0.0,http://images.amazon.com/images/P/0804119902.01.MZZZZZZZ.jpg
4495,1884956262,209981.0,It's Never Too Late to Be Happy: Reparenting Yourself for Happiness,Muriel James,Quill Driver Books,8.0,http://images.amazon.com/images/P/1884956262.01.MZZZZZZZ.jpg
4496,1558746099,84476.0,"Chicken Soup for the Kid's Soul : 101 Stories of Courage, Hope and Laughter (Chicken Soup for the Soul (Paperback Health Communications))",Jack Canfield,HCI,0.0,http://images.amazon.com/images/P/1558746099.01.MZZZZZZZ.jpg
4497,0525947647,195374.0,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Al Franken,Dutton Books,0.0,http://images.amazon.com/images/P/0525947647.01.MZZZZZZZ.jpg
4498,0374525420,41831.0,A Queer Geography: Journeys Toward a Sexual Self,Frank Browning,Farrar Straus &amp; Giroux,0.0,http://images.amazon.com/images/P/0374525420.01.MZZZZZZZ.jpg
4499,0671600192,94347.0,HARLAND HALF ACRE,David Malouf,Pocket,6.0,http://images.amazon.com/images/P/0671600192.01.MZZZZZZZ.jpg
4500,0674539095,258152.0,Imagined Worlds (Jerusalem-Harvard Lectures),Freeman Dyson,Harvard University Press,7.0,http://images.amazon.com/images/P/0674539095.01.MZZZZZZZ.jpg
4501,0425145301,102967.0,McNally's Caper (Archy McNally Novels (Paperback)),Lawrence Sanders,Berkley Publishing Group,0.0,http://images.amazon.com/images/P/0425145301.01.MZZZZZZZ.jpg
4502,0878052925,146348.0,Correspondence of Flannery O'Connor and the Brainard Cheneys,C. Ralph Stephens,Univ Pr of Mississippi,10.0,http://images.amazon.com/images/P/0878052925.01.MZZZZZZZ.jpg
4503,0345446860,169130.0,Back When We Were Grownups : A Novel (Ballantine Reader's Circle),ANNE TYLER,Ballantine Books,9.0,http://images.amazon.com/images/P/0345446860.01.MZZZZZZZ.jpg
4504,0061010545,153662.0,Sponging: A Guide to Living Off Those You Love,Anthony E. Marsh,Harper Mass Market Paperbacks,0.0,http://images.amazon.com/images/P/0061010545.01.MZZZZZZZ.jpg
4505,0590934899,278418.0,"Escape from Camp Run-for-Your-Life (Give Yourself Goosebumps, No 19)",R. L. Stine,Scholastic,0.0,http://images.amazon.com/images/P/0590934899.01.MZZZZZZZ.jpg
4506,1898256071,197000.0,At the Rising of the Moon,Dermot Somers,Baton Wicks,8.0,http://images.amazon.com/images/P/1898256071.01.MZZZZZZZ.jpg
4507,0312278586,218377.0,The Nanny Diaries: A Novel,Emma McLaughlin,St. Martin's Press,0.0,http://images.amazon.com/images/P/0312278586.01.MZZZZZZZ.jpg
4508,0440220688,232945.0,Motion to Suppress,PERRI O'SHAUGHNESSY,Island Books,0.0,http://images.amazon.com/images/P/0440220688.01.MZZZZZZZ.jpg
4509,0345379365,274308.0,Remember,Barbara Taylor Bradford,Ballantine Books,0.0,http://images.amazon.com/images/P/0345379365.01.MZZZZZZZ.jpg
4510,1565120833,220278.0,The Sharpshooter Blues: A Novel,Lewis Nordan,Algonquin Books of Chapel Hill,0.0,http://images.amazon.com/images/P/1565120833.01.MZZZZZZZ.jpg
4511,1561383570,268622.0,"Faith, Hope, and Love: An Inspirational Treasury of Quotations/Miniature Book",Running Press,Running Press Book Publishers,0.0,http://images.amazon.com/images/P/1561383570.01.MZZZZZZZ.jpg
4512,014200331X,204864.0,The Story of Lucy Gault,William Trevor,Penguin Books,0.0,http://images.amazon.com/images/P/014200331X.01.MZZZZZZZ.jpg
4513,0060164662,24186.0,"28 Barbary Lane : A \Tales of the City\"" Omnibus""",Armistead Maupin,HarperCollins,10.0,http://images.amazon.com/images/P/0060164662.01.MZZZZZZZ.jpg
4514,0449235637,7346.0,Elusive Mrs. Pollifax,Dorothy Gilman,Fawcett Books,8.0,http://images.amazon.com/images/P/0449235637.01.MZZZZZZZ.jpg
4515,044023669X,101874.0,The Kiss,Danielle Steel,Dell Publishing Company,0.0,http://images.amazon.com/images/P/044023669X.01.MZZZZZZZ.jpg
4516,0764222163,93363.0,"Crown of Fire (Firebird Trilogy, 3)",Kathy Tyers,Baker Pub Group,7.0,http://images.amazon.com/images/P/0764222163.01.MZZZZZZZ.jpg
4517,0671739727,189973.0,Highland Velvet,Jude Deveraux,Pocket,5.0,http://images.amazon.com/images/P/0671739727.01.MZZZZZZZ.jpg
4518,0153350946,199092.0,Adventures in American Literature,Francis Hodgins,Harcourt College Pub,0.0,http://images.amazon.com/images/P/0153350946.01.MZZZZZZZ.jpg
4519,0385241216,210792.0,Firefighters: Their Lives in Their Own Words,Dennis Smith,Bantam Dell Pub Group,0.0,http://images.amazon.com/images/P/0385241216.01.MZZZZZZZ.jpg
4520,0688121195,63645.0,"Voluntary Simplicity (rev) : Toward A Way Of Life That Is Outwardly Simple, Inwardly Rich",Duane Elgin,Perennial Currents,8.0,http://images.amazon.com/images/P/0688121195.01.MZZZZZZZ.jpg
4521,0756400627,114813.0,The Better Part of Valor,Tanya Huff,Daw Books,9.0,http://images.amazon.com/images/P/0756400627.01.MZZZZZZZ.jpg
4522,3455093477,255911.0,"Geh aus, mein Herz, und suche Freud. Das Leben der BÃ?Â¤uerin Hanna.",Heinrich Thies,Hoffmann &amp; Campe,9.0,http://images.amazon.com/images/P/3455093477.01.MZZZZZZZ.jpg
4523,0964596040,219546.0,"The Marketplace (The Marketplace Series, 1)",Laura Antoniou,Mystic Rose Books,0.0,http://images.amazon.com/images/P/0964596040.01.MZZZZZZZ.jpg
4524,0452279690,98263.0,Cavedweller,Dorothy Allison,Plume Books,7.0,http://images.amazon.com/images/P/0452279690.01.MZZZZZZZ.jpg
4525,0451457803,56959.0,On the Oceans of Eternity,S. M. Stirling,Roc,0.0,http://images.amazon.com/images/P/0451457803.01.MZZZZZZZ.jpg
4526,0380599236,238557.0,Spring Moon: A Novel of China,Bette Lord,Avon Books,0.0,http://images.amazon.com/images/P/0380599236.01.MZZZZZZZ.jpg
4527,1551667177,98391.0,At The Stroke Of Madness (Maggie O'Dell Novels (Hardcover)),Alex Kava,Mira Books,10.0,http://images.amazon.com/images/P/1551667177.01.MZZZZZZZ.jpg
4528,0671530267,250936.0,RAT RACE,Dick Francis,Pocket,9.0,http://images.amazon.com/images/P/0671530267.01.MZZZZZZZ.jpg
4529,0399142401,6563.0,Sanctuary,Nora Roberts,Putnam Publishing Group,0.0,http://images.amazon.com/images/P/0399142401.01.MZZZZZZZ.jpg
4530,0671737627,76151.0,Once and Always,Judith McNaught,Pocket,10.0,http://images.amazon.com/images/P/0671737627.01.MZZZZZZZ.jpg
4531,2070366073,141752.0,Les Mots,Paul Jean Sartre,Schoenhof Foreign Books Inc,8.0,http://images.amazon.com/images/P/2070366073.01.MZZZZZZZ.jpg
4532,0373110979,110973.0,"Witch'S Harvest (Harlequin Presents, No 1097)",Sara Craven,Harlequin,0.0,http://images.amazon.com/images/P/0373110979.01.MZZZZZZZ.jpg
4533,0876668767,201447.0,Handbook of Canaries,Matthew M. Vriends,Tfh Pubns Inc,0.0,http://images.amazon.com/images/P/0876668767.01.MZZZZZZZ.jpg
4534,0373255926,26535.0,Mercenary (Harlequin Temptation No 492),Cherry Adair,Harlequin,0.0,http://images.amazon.com/images/P/0373255926.01.MZZZZZZZ.jpg
4535,0441359175,115435.0,I Will Fear No Evil,Robert A. Heinlein,Ace Books,6.0,http://images.amazon.com/images/P/0441359175.01.MZZZZZZZ.jpg
4536,0373707185,170518.0,"Man Who Saved Christmas (Harlequin Superromance, No 718)",Marisa Carroll,Harlequin,0.0,http://images.amazon.com/images/P/0373707185.01.MZZZZZZZ.jpg
4537,0425174484,22154.0,"Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic",Martha Beck,Berkley Publishing Group,5.0,http://images.amazon.com/images/P/0425174484.01.MZZZZZZZ.jpg
4538,0312315228,229313.0,Atkins for Life: The Complete Controlled Carb Program for Permanent Weight Loss and Good Health,Robert C. Atkins,St. Martin's Press,5.0,http://images.amazon.com/images/P/0312315228.01.MZZZZZZZ.jpg
4539,8433908707,95902.0,La Saskiada,Brian Hall,Anagrama,0.0,http://images.amazon.com/images/P/8433908707.01.MZZZZZZZ.jpg
4540,0373169426,251339.0,"How to Marry A Hardison: Plain Jane's Plan (Harlequin American Romance, No 942)",Kara Lennox,Harlequin,0.0,http://images.amazon.com/images/P/0373169426.01.MZZZZZZZ.jpg
4541,0140072527,244418.0,The Bellarmine Jug,Nicholas Hasluck,Penguin Books Ltd,0.0,http://images.amazon.com/images/P/0140072527.01.MZZZZZZZ.jpg
4542,0373288476,229551.0,"Desire My Love (Sparhawk) \Big Book\"" (Harlequin Historical)""",Miranda Jarrett,Harlequin,8.0,http://images.amazon.com/images/P/0373288476.01.MZZZZZZZ.jpg
4543,0893755249,278418.0,Santa's New Sled (Giant First Start Reader),Sharon Peters,Troll Communications Llc,0.0,http://images.amazon.com/images/P/0893755249.01.MZZZZZZZ.jpg
4544,0375704019,26774.0,A Long Finish,MICHAEL DIBDIN,Vintage,7.0,http://images.amazon.com/images/P/0375704019.01.MZZZZZZZ.jpg
4545,0553148923,204864.0,Still Life With Woodpecker,Tom Robbins,Bantam Doubleday Dell,0.0,http://images.amazon.com/images/P/0553148923.01.MZZZZZZZ.jpg
4546,0060527986,262186.0,Warrior of the Light : A Manual,Paulo Coelho,Perennial,0.0,http://images.amazon.com/images/P/0060527986.01.MZZZZZZZ.jpg
4547,0373272715,16795.0,One of These Nights,Justine Davis,Silhouette,0.0,http://images.amazon.com/images/P/0373272715.01.MZZZZZZZ.jpg
4548,0345313860,195770.0,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,Ballantine Books,5.0,http://images.amazon.com/images/P/0345313860.01.MZZZZZZZ.jpg
4549,1590521420,98391.0,Road Trip: A Novel (Diary of a Teenage Girl),Melody Carlson,Multnomah Publishers,9.0,http://images.amazon.com/images/P/1590521420.01.MZZZZZZZ.jpg
4550,1902283244,214118.0,Grandmothers' Stories: Wise Woman Tales from Many Cultures,Burleigh Muten,Barefoot Books,0.0,http://images.amazon.com/images/P/1902283244.01.MZZZZZZZ.jpg
4551,0440214114,271538.0,Mixed Blessings,DANIELLE STEEL,Dell,0.0,http://images.amazon.com/images/P/0440214114.01.MZZZZZZZ.jpg
4552,0140029265,242397.0,Speak Memory an Autobiography Revisited,Vladimir Nabokov,Penguin Putnam~trade,10.0,http://images.amazon.com/images/P/0140029265.01.MZZZZZZZ.jpg
4553,0373078544,238781.0,"Husband She Couldn'T Remember (The Texas Brand) (Intimate Moments , No 854)",Maggie Shayne,Silhouette,0.0,http://images.amazon.com/images/P/0373078544.01.MZZZZZZZ.jpg
4554,0451190564,250936.0,The Green Mile: Night Journey (Green Mile Series),Stephen King,Signet Book,0.0,http://images.amazon.com/images/P/0451190564.01.MZZZZZZZ.jpg
4555,0751510114,222716.0,Gridlock,Ben Elton,"Acacia Press, Inc.",0.0,http://images.amazon.com/images/P/0751510114.01.MZZZZZZZ.jpg
4556,042516098X,101209.0,Hornet's Nest,Patricia Daniels Cornwell,Berkley Publishing Group,8.0,http://images.amazon.com/images/P/042516098X.01.MZZZZZZZ.jpg
4557,0316779237,129851.0,Holidays on Ice : Stories,David Sedaris,Back Bay Books,10.0,http://images.amazon.com/images/P/0316779237.01.MZZZZZZZ.jpg
4558,0446670626,243077.0,"I, Robot:The Illustrated Screenplay",Isaac Asimov,Warner Books,0.0,http://images.amazon.com/images/P/0446670626.01.MZZZZZZZ.jpg
4559,044020495X,30735.0,A Dinner to Die for,Susan Dunlap,Dell,0.0,http://images.amazon.com/images/P/044020495X.01.MZZZZZZZ.jpg
4560,0440170796,104636.0,The Promise,Danielle Steel,Dell,8.0,http://images.amazon.com/images/P/0440170796.01.MZZZZZZZ.jpg
4561,0345389522,153662.0,The Cursed,Dave Duncan,Del Rey Books,0.0,http://images.amazon.com/images/P/0345389522.01.MZZZZZZZ.jpg
4562,1573229725,198046.0,Fingersmith,Sarah Waters,Riverhead Books,0.0,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg
4563,0340670142,149908.0,Witchcraft: A Beginner's Guide (Beginner's Series),Teresa Moorey,Trafalgar Square,0.0,http://images.amazon.com/images/P/0340670142.01.MZZZZZZZ.jpg
4564,0804108587,204864.0,The Face of a Stranger (William Monk Novels (Paperback)),Anne Perry,Fawcett Books,0.0,http://images.amazon.com/images/P/0804108587.01.MZZZZZZZ.jpg
4565,0671720996,7908.0,"The Lark and the Wren (Bardic Voices, Book 1)",Mercedes Lackey,Baen,7.0,http://images.amazon.com/images/P/0671720996.01.MZZZZZZZ.jpg
4566,034540288X,208382.0,The Lost World,Michael Crichton,Ballantine Books,0.0,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg
4567,087113702X,164096.0,Ten Men Dead: The Story of the 1981 Irish Hunger Strike,David Beresford,Atlantic Monthly Press,9.0,http://images.amazon.com/images/P/087113702X.01.MZZZZZZZ.jpg
4568,0802134955,26544.0,Elvissey,Jack Womack,Grove Press,0.0,http://images.amazon.com/images/P/0802134955.01.MZZZZZZZ.jpg
4569,0446612545,145987.0,The Beach House,James Patterson,Warner Books,0.0,http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg
4570,0684874350,53186.0,ANGELA'S ASHES,Frank McCourt,Scribner,0.0,http://images.amazon.com/images/P/0684874350.01.MZZZZZZZ.jpg
4571,0451177118,125692.0,The Hospital,Tyler Cortland,Signet Book,0.0,http://images.amazon.com/images/P/0451177118.01.MZZZZZZZ.jpg
4572,0316358436,201290.0,Prisoners of the Sun (The Adventures of Tintin),Herge,"Little, Brown",0.0,http://images.amazon.com/images/P/0316358436.01.MZZZZZZZ.jpg
4573,0446343455,148166.0,Tourist Season,Carl Hiaasen,Warner Books,0.0,http://images.amazon.com/images/P/0446343455.01.MZZZZZZZ.jpg
4574,0884118975,36836.0,Voyage of the Damned,Gordon Thomas,Amereon Ltd,0.0,http://images.amazon.com/images/P/0884118975.01.MZZZZZZZ.jpg
4575,0671744216,247447.0,The Secret,Julie Garwood,Pocket,9.0,http://images.amazon.com/images/P/0671744216.01.MZZZZZZZ.jpg
4576,157322930X,163754.0,High Maintenance,Jennifer Belle,Riverhead Books,5.0,http://images.amazon.com/images/P/157322930X.01.MZZZZZZZ.jpg
4577,0060567341,127429.0,Chinese Cinderella and the Secret Dragon Society,Adeline Yen Mah,HarperCollins,0.0,http://images.amazon.com/images/P/0060567341.01.MZZZZZZZ.jpg
4578,0020442408,93363.0,Prince Caspian,C. S. Lewis,MacMillan Publishing Company.,0.0,http://images.amazon.com/images/P/0020442408.01.MZZZZZZZ.jpg
4579,0399143823,172742.0,Secret Prey,John Sandford,Putnam Pub Group,0.0,http://images.amazon.com/images/P/0399143823.01.MZZZZZZZ.jpg
4580,0749316861,234683.0,Mrs. De Winter,Susan Hill,Mandarin,0.0,http://images.amazon.com/images/P/0749316861.01.MZZZZZZZ.jpg
4581,0525947914,274308.0,Just One Look,Harlan Coben,Dutton Books,0.0,http://images.amazon.com/images/P/0525947914.01.MZZZZZZZ.jpg
4582,0345441435,232131.0,Prospero's Children,Jan Siegel,Del Rey Books,0.0,http://images.amazon.com/images/P/0345441435.01.MZZZZZZZ.jpg
4583,0553280341,211426.0,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,Bantam,0.0,http://images.amazon.com/images/P/0553280341.01.MZZZZZZZ.jpg
4584,1563054671,232131.0,The Little Zen Companion,David Schiller,Workman Publishing,0.0,http://images.amazon.com/images/P/1563054671.01.MZZZZZZZ.jpg
4585,0971880107,52425.0,Wild Animus,Rich Shapero,Too Far,5.0,http://images.amazon.com/images/P/0971880107.01.MZZZZZZZ.jpg
4586,0471839337,232774.0,Introduction to Management in the Hospitality Industry (Wiley Series in Management),T.F. Powers,John Wiley &amp; Sons Inc,4.0,http://images.amazon.com/images/P/0471839337.01.MZZZZZZZ.jpg
4587,1895712807,252222.0,Ouellet Environmental Sociology Theory,Michael D. Meht,Captus Pr,0.0,http://images.amazon.com/images/P/1895712807.01.MZZZZZZZ.jpg
4588,0452281679,274004.0,Simply Divine,Wendy Holden,Plume Books,0.0,http://images.amazon.com/images/P/0452281679.01.MZZZZZZZ.jpg
4589,059518782X,33022.0,Waiting for the Morning: A Mother and Daughter's Journey Through Alzheimer's Disease,Brenda Parris Sibley,Writers Club Press,9.0,http://images.amazon.com/images/P/059518782X.01.MZZZZZZZ.jpg
4590,0671000241,258534.0,The LONG VIEW,Elizabeth Jane Howard,Washington Square Press,0.0,http://images.amazon.com/images/P/0671000241.01.MZZZZZZZ.jpg
4591,0804105146,60707.0,My Secret History,Paul Theroux,Ivy Books,6.0,http://images.amazon.com/images/P/0804105146.01.MZZZZZZZ.jpg
4592,3404202503,89207.0,Die Elenium- Saga III. Die Rose aus Saphir. Fantasy- Roman.,David Eddings,LÃ?Â¼bbe,6.0,http://images.amazon.com/images/P/3404202503.01.MZZZZZZZ.jpg
4593,0373093128,199378.0,Forward Pass (Silhouette Special Edition),Brooke Hastings,Silhouette,0.0,http://images.amazon.com/images/P/0373093128.01.MZZZZZZZ.jpg
4594,0671255274,71470.0,SIMON &amp; SCHUSTER'S GUIDE TO DOGS,Gino Pugnetti,Fireside,0.0,http://images.amazon.com/images/P/0671255274.01.MZZZZZZZ.jpg
4595,1902881125,159847.0,The Secret,Anna Enquist,Toby Press,0.0,http://images.amazon.com/images/P/1902881125.01.MZZZZZZZ.jpg
4596,0802131867,4017.0,Subterraneans,Jack Kerouac,Grove Press,9.0,http://images.amazon.com/images/P/0802131867.01.MZZZZZZZ.jpg
4597,0449911683,12538.0,My Name Is Asher Lev,Chaim Potok,Ballantine Books,0.0,http://images.amazon.com/images/P/0449911683.01.MZZZZZZZ.jpg
4598,0963863908,113528.0,Wired,Martha R. Carr,"Nimrod House, Incorporated",0.0,http://images.amazon.com/images/P/0963863908.01.MZZZZZZZ.jpg
4599,0812520920,230522.0,The Unicorn Dilemma,John Lee,Tor Books (Mm),0.0,http://images.amazon.com/images/P/0812520920.01.MZZZZZZZ.jpg
4600,0679429220,238545.0,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,Random House,0.0,http://images.amazon.com/images/P/0679429220.01.MZZZZZZZ.jpg
4601,0553202189,278002.0,Serpico,Peter Maas,Bantam Books (Mm),0.0,http://images.amazon.com/images/P/0553202189.01.MZZZZZZZ.jpg
4602,0553573136,153211.0,Couplehood,PAUL REISER,Bantam,7.0,http://images.amazon.com/images/P/0553573136.01.MZZZZZZZ.jpg
4603,0553574574,243488.0,Beach Music,Pat Conroy,Bantam Books,0.0,http://images.amazon.com/images/P/0553574574.01.MZZZZZZZ.jpg
4604,0609608444,256133.0,"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",ERIK LARSON,Crown,0.0,http://images.amazon.com/images/P/0609608444.01.MZZZZZZZ.jpg
4605,0316341118,88109.0,Forever: A Novel,Pete Hamill,"Little, Brown",6.0,http://images.amazon.com/images/P/0316341118.01.MZZZZZZZ.jpg
4606,0471540528,174791.0,Looking at the Body,David  Suzuki,Wiley,0.0,http://images.amazon.com/images/P/0471540528.01.MZZZZZZZ.jpg
4607,0671795538,31308.0,Perfect,Judith McNaught,Pocket,0.0,http://images.amazon.com/images/P/0671795538.01.MZZZZZZZ.jpg
4608,0688036872,95903.0,Rage of Angels,Sidney Sheldon,William Morrow &amp; Company,0.0,http://images.amazon.com/images/P/0688036872.01.MZZZZZZZ.jpg
4609,0385050828,21031.0,Exodus,Leon Uris,Doubleday Books,9.0,http://images.amazon.com/images/P/0385050828.01.MZZZZZZZ.jpg
4610,0743400372,100906.0,These Our Actors (Buffy the Vampire Slayer),Dori Koogler,Simon Spotlight Entertainment,0.0,http://images.amazon.com/images/P/0743400372.01.MZZZZZZZ.jpg
